ad_id,campaign_id,headline_text,body_text,call_to_action,platform,placement,ad_format,category,impressions,clicks,conversions,spend
enriched_ad_1493,campaign_042,Academy Presents Hang With Terrrell Owens And Friends!,"Join our virtual watch party for Cowboys vs. Chiefs on Sun, November 21 at 4:25 PM EST - FREE Tix",JOIN OUR VIRTUAL WATCH PARTY,,,video,entertainment,51937,1296,216,423.91
enriched_ad_1494,campaign_011,Academy Presents Hang With Terrrell Owens And Friends!,Join us for an exciting event featuring COWBOYS AT CHIEFS SUN on November 21 at 4:25 PM EST. Get your FREE TIX now.,Get Your Free Ticket,,,image,entertainment,22323,602,72,162.91
enriched_ad_1495,campaign_033,Rent a Home for Your Next Vacation,Explore Rentals,,,,image,real_estate,37476,366,6,767.01
enriched_ad_1496,campaign_027,Coupon-Finding Browser Extension,"Discover coupons, discounts & reward points with Capital One's shopping extension. Get codes directly to save money on purchases.",Get Codes Now!,facebook,,image,ecommerce,99727,1325,126,1355.71
enriched_ad_1497,campaign_046,Normal vs. Tosic Liver Signs,"Discover the differences between normal liver function and signs of potential issues with your liver, including alarming symptoms that shouldn't be ignored.",Learn More Now!,facebook,,image,healthcare,34603,361,20,536.53
enriched_ad_1498,campaign_045,Never search for coupons again. Join now (it's free!),Capital Shopping The Coupon-Finding Browser Extension,,,,image,ecommerce,30073,360,27,443.01
enriched_ad_1499,campaign_021,ALL AMERICA'S BEST RACING YOUR NEXT EXPERIENCE,,AMERICASBESTRACING.NET,,,image,entertainment,85383,2089,374,642.19
enriched_ad_1500,campaign_012,Holiday in Dubai,"Pay 3 Stay 4, Extend The Fun - Pay 6 Stays 8. Book Now.",Book Now,,,image,travel,51146,846,74,1034.61
enriched_ad_1501,campaign_024,Earn Your Counseling Degree Online,"Colorado Christian University offers you the opportunity to earn your counseling degree with an emphasis on Substance Use Disorders, all from the comfort of home.",LEARN MORE,,,image,education,96303,2321,234,1115.1
enriched_ad_1502,campaign_018,Create Your Own Online Store,"Get Started with Organic Skin Care Products. Discover Soap & Marble, Alders, Pod, and more at www.",,,,image,ecommerce,77642,930,50,1212.55
enriched_ad_1503,campaign_038,Early Signs of Toxicity in Your Body,Discover the early warning signs that your liver might be toxic. Normal Liver vs Dying Liver - Don't ignore these crucial differences.,Learn More Now!,,,image,healthcare,79218,899,50,1671.58
enriched_ad_1504,campaign_020,SAVE MONEY WHILE SHOPPING ONLINE,Discover exclusive deals and discounts with Capital One's shopping platform. Use our coupon-finding browser extension to save money while you shop online.,SEE CODES,,,image,ecommerce,81836,1315,136,937.8
enriched_ad_1505,campaign_013,Unlimited Pet Care,"$129 Trusted Housesitters™, Join Us!",,,,image,ecommerce,20795,295,25,327.49
enriched_ad_1506,campaign_032,Next-generation cloud-based management,Unlock a free trial of Chrome Enterprise Upgrade for 30 days. Ochrome OS Start free trial,,,,image,ecommerce,75938,1269,69,1173.58
enriched_ad_1507,campaign_042,Kill the Minotaur,,,,,video,entertainment,76919,1979,315,560.1
enriched_ad_1508,campaign_044,Empowered with Answers About Your Thyroid Health,Get empowered with answers about your thyroid health. EmpowerDX offers an at-home test to help you understand and manage your condition.,Order At-Home Thyroid Test,,,image,healthcare,60798,1091,73,1241.06
enriched_ad_1509,campaign_046,J.ME Black,,Shop Now,,,image,ecommerce,91290,1108,73,1290.19
enriched_ad_1510,campaign_009,"Bellroy Eco-Tanned Leather, Performance Design",,Shop Now,,,video,ecommerce,20135,410,39,235.45
enriched_ad_1511,campaign_048,COUPON CODES AVAILABLE,,GET CODES,,,image,ecommerce,82382,1087,78,955.95
enriched_ad_1512,campaign_018,Dying Liver? Toxic vs Normal,Discover the stark differences between toxic and normal liver health. Learn about the four signs that indicate your lifestyle is no longer sustainable for healthy living (#2 Is Scary!). Take action now to protect yourself.,Learn More Now!,,,image,healthcare,80400,1569,64,1532.62
enriched_ad_1513,campaign_044,Holiday Un Dubai,"Pay 3 Stay 4, Extend The Fun - Pay 6 Stay 8. Book Now",Book Now,,,image,travel,79696,1768,145,1513.06
enriched_ad_1514,campaign_030,The World's Largest Christmas Light Maze,Experience the magic of winter at Nationals Park with The World’s Largest Christmas Light Maze. Enjoy breathtaking views and festive decorations.,Buy Tickets Now!,,,image,entertainment,85313,2340,260,489.82
enriched_ad_1515,campaign_021,Shine - Time to leave toilet cleaning,Get offer. Sponsored by Shine.,,,,image,ecommerce,83907,892,86,1505.78
enriched_ad_1516,campaign_039,"Julian, Annie & Sabela's New Baby Name Generator","Discover the perfect baby name for your new arrival with Julian, Annie and Sabela. Our unique generator helps you find names that are trendy yet timeless.",Shop Now!,facebook,,image,ecommerce,78298,1565,77,959.69
enriched_ad_1517,campaign_020,Menico Brand Shoes,,Shop Now,,,image,ecommerce,60630,809,82,902.75
enriched_ad_1518,campaign_003,Today's Online Purchase,,CONTINUE →,,,image,ecommerce,67507,768,56,1041.87
enriched_ad_1519,campaign_022,CAPITAL ONE SHOPPING,Discover exclusive promo codes with our browser extension. Capital One offers unique discounts and deals directly through your web browsing experience.,Try it now!,facebook,,image,ecommerce,54873,1076,53,626.75
enriched_ad_1520,campaign_012,Discover Your Zodiac Sign,,,,,image,entertainment,49929,889,112,288.54
enriched_ad_1521,campaign_049,Shop Now,,Shop Now,,,image,ecommerce,65516,1260,106,674.93
enriched_ad_1522,campaign_029,Grab A Plate At Family Dinner Safely,Want to grab a plate at family dinner safely? Get up. Get out. Get vaccinated.,Find a vaccination site near you Click Here,,,image,healthcare,30375,388,29,476.07
enriched_ad_1523,campaign_019,"I Love Wasting Time On Lackluster Leads.","Said No One Ever. Learn More demandscience intelligence",Learn More,facebook,,image,ecommerce,56036,1068,95,782.44
enriched_ad_1524,campaign_047,NEW WAIFU CUPS,Only available via Preorder. Stack GG GAPPA GG.,,,,image,ecommerce,64724,815,66,1080.44
enriched_ad_1525,campaign_016,Pint X,"Introducing Pint X - Higher performance, longer range, and the same great fun.",Shop Now,,,image,ecommerce,20362,301,21,279.21
enriched_ad_1526,campaign_041,Wet Toilet Brush SHINE,,SHOP NOW,,,image,ecommerce,75302,1525,124,1260.11
enriched_ad_1527,campaign_027,eBay Motors - Get Parts for Your Ride,"Find everything you need to get your car running smoothly. Whether you're looking for parts, accessories or tools.",Shop Now,facebook,,image,automotive,63749,607,23,1443.75
enriched_ad_1528,campaign_012,My Free Speech Allows Me to Sing and Write Songs from the Heart,,,,,image,entertainment,21602,473,60,180.2
enriched_ad_1529,campaign_048,NEW TO BINGE?,GET A 14 DAY FREE TRIAL,,,,image,,86455,1305,76,840.86
enriched_ad_1530,campaign_018,Reimagine Fort Monroe,"- Where freedom lives - ADAPTIVE REUSE OPPORTUNITY at Fort Monroe, where history meets innovation. Discover how we can transform this historic site into something even more remarkable.",,,,image,entertainment,22465,323,37,148.23
enriched_ad_1531,campaign_050,REIMAGINE the Future,Fort Monroe Redevelopment Opportunities Learn More,,,,image,ecommerce,65760,747,71,697.16
enriched_ad_1532,campaign_029,Seats Available at George Mason University,Your seats are waiting. Tickets on sale now! Visit MCenter for more details.,Visit MCenter Now!,,,image,education,60576,851,64,653.4
enriched_ad_1533,campaign_007,"Lasting Weight Loss","Better Me. Download on the App Store GET IT ON Google Play",Learn More,facebook,,video,ecommerce,38143,570,48,564.01
enriched_ad_1534,campaign_003,Run Dino,,,,,image,entertainment,49222,1302,130,404.11
enriched_ad_1535,campaign_045,Ready to Enjoy Date Night Safely?,Get up. Get out. Get vaccinated.,Click Here,,,image,healthcare,74998,959,40,1911.43
enriched_ad_1536,campaign_032,I'm Only Talking To My Dog Today,Want Last to Stay At Hove. DOG Mom MY Therapist Has PAS.,,,,image,entertainment,78379,1570,169,399.83
enriched_ad_1537,campaign_040,The World's Largest Christmas Light Maze,"National Parks, Nov 26 - Jan 2. AT Nationals Park.",Buy Tickets,,,image,entertainment,75370,1489,144,519.58
enriched_ad_1538,campaign_014,Increase Your Income,Search hundreds of high-paying nursing jobs.,,,,image,ecommerce,32221,594,39,519.39
enriched_ad_1539,campaign_020,Snap Back Saggy Jowls,,,,,image,ecommerce,62793,1096,108,790.24
enriched_ad_1540,campaign_046,Holiday in Dubai,"Pay 3 Stay 4, Extend the Fun - Pay 6 Stays 8. Book Now.",Book Now,,,image,travel,20717,328,22,244.01
enriched_ad_1541,campaign_049,Ready to get back to your crew safely?,LO Get up. Get out. Get vaccinated. Find a vaccination site near you,Click Here,,,image,healthcare,51439,733,54,1142.15
enriched_ad_1542,campaign_037,"Adapted","Mind 1st Grade 2nd Grade 3rd Grade 4th Grade 5th Grade 6th Grade 7th Grade 8th Grade",Learn More,facebook,,image,ecommerce,64600,998,77,1146.88
enriched_ad_1543,campaign_014,Create Your Own Website,,Start Now,,,image,ecommerce,78018,1261,118,1196.47
enriched_ad_1544,campaign_029,VARSITY - NETWORK,Live College Football in the Palm of Your Hand. Audio from over 100 schools!,DOWNLOAD & LISTEN NOW,,,image,entertainment,99292,2290,374,478.65
enriched_ad_1545,campaign_012,FLASH DEALS,Snag today's deal on the perfect gift.,Shop Now,,,image,ecommerce,77261,1415,142,1317.35
enriched_ad_1546,campaign_011,Chewy Flash Deals,Snag today's deal on the perfect gift. Shop Now at Ollie's HowYou.,Shop Now,,,image,ecommerce,39990,695,38,582.08
enriched_ad_1547,campaign_028,Chrome Enterprise - Try Free,Experience seamless device management with Ochrome OS. Device management made simple and secure from anywhere.,Try Chrome Enterprise,,,image,ecommerce,65905,1057,53,658.61
enriched_ad_1548,campaign_033,Fashion Newchic,,,,,image,fashion,75075,1482,139,841.17
enriched_ad_1549,campaign_028,WE PROVIDE,LINE BY LINE PRICING so you know exactly what you're paying for. SCHEDULE YOUR FREE ROOFING ESTIMATE TODAY! NU LOOK HOME DESIGN,,,,image,real_estate,80193,1032,14,2094.89
enriched_ad_1550,campaign_049,"PLASTIC SURGEONS FEEL DISCONNECTED? IT'S ABOUT TIME FOR SOME HARMONY #1 Integrated EHR, PM Solution",Payments + Patient Engagement M ModMed MODERNIZING MEDICINE LEARN MORE,,,,image,ecommerce,94218,1197,91,1283.9
enriched_ad_1551,campaign_032,Sartorius Rapid Multiplexed Profiling,Discover the power of Sartorius' rapid multiplexed profiling technology for antibody-dependent cell cytotoxicity. Perfect solution to streamline your research.,Learn More,facebook,,image,ecommerce,90019,1151,55,1210.92
enriched_ad_1552,campaign_021,Wellness for Your Clients,Tailored wellness programs designed to benefit both clients and employees.,Apply Now,,,image,ecommerce,91021,1120,114,1546.39
enriched_ad_1553,campaign_007,What's Your Perspective on Today's Key Issues Affecting Accounting Firms?,CASEWARE. Take Our Survey,,,,image,ecommerce,86742,914,77,1223.16
enriched_ad_1554,campaign_024,PROMO CODES AVAILABLE SEE CODES,,,,,image,ecommerce,45306,812,44,534.92
enriched_ad_1555,campaign_004,Teen ESRB Play Free splitgate,,,,,video,entertainment,30018,807,93,203.3
enriched_ad_1556,campaign_007,3 Easy Steps to Find What You Need,"Click 'Continue' and follow the simple steps below:
1. Click 'Continue'
2. Download on our website!
3. Get Quick Search Tool
Quick Search Tool is here for you!",Download on our website! Get Quick Search Tool,,,image,ecommerce,58584,884,89,887.74
enriched_ad_1557,campaign_009,Recovery Trends,See Patient & Procedure Volumes from 300 Hospitals DOWNLOAD THE REPORT strata,,,,image,healthcare,30316,376,24,791.7
enriched_ad_1558,campaign_018,Fed Stimulus Pays Off,Your mortgage if you pay over $999/month.,,,,image,finance,95924,777,23,2906.98
enriched_ad_1559,campaign_006,Fit Rated - Find Best Fitness Equipment,Fitness equipment reviews to help you choose the best for your home.,Click Here,,,image,ecommerce,44317,905,85,635.59
enriched_ad_1560,campaign_043,BLACK Friday Sale - UP TO 70% OFF,,Shop Now,,,image,ecommerce,23441,265,18,302.98
enriched_ad_1561,campaign_041,The Best Gaming Content Delivered Daily,,,,,image,entertainment,28271,640,79,184.05
enriched_ad_1562,campaign_007,Dying Liver? Most People Notice This Too Late.,4 Warning Signs (#2 Is Scary! >,,,,image,healthcare,49357,602,25,936.45
enriched_ad_1563,campaign_040,CAPITAL ONE SHOPPING COUPONS,,Get Codes,,,image,ecommerce,54264,840,42,924.2
enriched_ad_1564,campaign_012,HuntWise,"Today's HuntCast at 9am Sunrise 7:45am Sunset 5:18pm Find Best stand Peak Movement Time of the Saturday, Nov Friday 11/5 (8)",,,,video,entertainment,35676,1148,132,301.08
enriched_ad_1565,campaign_050,Journey with Jesus Only in Theaters November 15-17,,Reserve Your Tickets Today!,,,image,entertainment,28388,714,70,202.2
enriched_ad_1566,campaign_007,THE BLUE HORIZON,"PACIFIC ART FROM AN IMPORTANT MAUI COLLECTION NEW YORK 12-22 NOVEMBER LEARN MORE SOTHEBY'S, INC. LICENSE NO.1216058.",LEARN MORE,,,image,ecommerce,24773,462,33,386.05
enriched_ad_1567,campaign_006,Texas Wine Starts in the High Plains,,,,,image,food and beverage,67937,940,75,838.52
enriched_ad_1568,campaign_010,"Lasting","Weight Loss Better Me. Download on the App Store GET IT ON Google Play",Learn More,facebook,,video,ecommerce,57983,1017,92,600.76
enriched_ad_1569,campaign_034,Like a Pro,Animation MentorⓇ The Online Animation School Ⓒ,,,,image,education,75347,1322,142,897.19
enriched_ad_1570,campaign_027,Fit Rated,Fitness Equipment Reviews Find the Best Fitness Equipment for Your Home Click Here,,,,image,ecommerce,60388,1169,104,677.09
enriched_ad_1571,campaign_002,NEW TO BINGE?,GET A 14 DAY FREE TRIAL,GET BINGE,,,image,entertainment,23873,492,77,173.17
enriched_ad_1572,campaign_012,Conversations Made Better,"Level up your site's comments section with INSTICATOR. Learn more about De Chic, the promoter that turned handcrafted into digital.",Learn More,,,image,ecommerce,34586,574,50,473.49
enriched_ad_1573,campaign_010,TouchUpRX AUTOMOTIVE PAINT CHIP REPAIR,Easy DIY automotive paint repair. Blob-free guaranteed.,Learn More,,,image,automotive,40369,382,10,823.37
enriched_ad_1574,campaign_021,eBay Motors - Have A Project In The Works? Get Every Part And Accessory You Need,Have you got an automotive project in the works on eBay Motors?,,,,image,automotive,50939,529,17,991.66
enriched_ad_1575,campaign_037,eBay Motors - Get All Parts Your Truck Needs,Take a Look at Our Wide Range of Used and New Car Parts for Trucks on eBay!,,,,image,automotive,67219,850,15,1100.15
enriched_ad_1576,campaign_033,Master Electronics Order Now,We stock so you don't have to worry about missing out on the latest gadgets.,Order Now,,,image,ecommerce,46588,961,76,741.44
enriched_ad_1577,campaign_042,Tesla Superlithium May Be Elon's Solution,TESLA F ESLAD Superlithium may be Elon Musk's solution to the battery revolution. Learn More,,,,image,ecommerce,36261,564,40,507.62
enriched_ad_1578,campaign_021,The Best Recipes,You've probably never heard of these recipes. Watch now.,Watch Now,,,video,food,64828,1339,85,705.41
enriched_ad_1579,campaign_007,Want the Best Value-For-Money ITSM Tool?,"With TOPdesk, you only pay for features you need.",Try Now,,,image,ecommerce,79806,1669,90,918.86
enriched_ad_1580,campaign_017,What's in Your Wallet? Coupons & Rewards,"Discover exclusive coupons, rewards programs. Join now for FREE!",Join Now (It's Free!),,,image,ecommerce,86830,1479,105,912.24
enriched_ad_1581,campaign_033,Academy Presents Hang-Terrell Owens and Friends!,"Join our virtual watch party featuring Cowboys, Chiefs on Sun November 21 at 4:25 PM EST. Free tickets available.",JOIN OUR VIRTUAL WATCH PARTY,,,video,entertainment,50969,1633,200,383.78
enriched_ad_1582,campaign_018,Never search for coupons again. GET CODES,Capitale Shopping The Coupon-Finding Browser Extension,,,,image,ecommerce,39815,675,38,435.32
enriched_ad_1583,campaign_024,Financing Available,,,,,image,finance,83966,1003,33,2186.66
enriched_ad_1584,campaign_029,Live Audio GHLIGHTS Drivers News Alerts,,"Get it on the App Store, Google Play. Start your FREE trial.",,,video,entertainment,45207,1368,243,314.34
enriched_ad_1585,campaign_013,HERO WARS LEVEL 1 SLUG ATTACK DEFENSE SPEED,,,,,image,entertainment,29156,700,124,143.01
enriched_ad_1586,campaign_046,Find Your Dream Job,"Whether you're looking for Full-Time, Part-Time or Retail jobs in Sales and beyond. Discover opportunities that match your career goals.",Apply Now,,,image,employment,90148,1812,101,896.19
enriched_ad_1587,campaign_015,DO WHAT’S YOUR PROPERTY INVESTMENT STRATEGY? REALTY MOGUL INCOME REIT (MOGULREIT I) INVEST NOW RM AD,,INVEST NOW,,,image,real_estate,96023,818,11,2791.51
enriched_ad_1588,campaign_037,More than an agency. Champions of change.,"Learn more about FINN Partners, the leading fintech company that empowers businesses to achieve their goals through innovative solutions and strategic partnerships.",,,,image,ecommerce,52506,842,85,869.71
enriched_ad_1589,campaign_029,Just Fashion Now,,Shop Now,,,image,ecommerce,84411,1587,111,913.33
enriched_ad_1590,campaign_035,LIVER IN DANGER?,*DO NOT* Ignore These Early Warning Signs (#2 Is Scary! M ↑↑↑,,,,image,healthcare,35889,429,25,828.07
enriched_ad_1591,campaign_042,JUST SOLD,"LEARN MORE
1806 WARBLER WAY | WHITTINGTON | CHARLOTTESVILLE, VA 22903
LIST PRICE $1,165,000
Robert Russo
Let's Talk!
OR
NEST REALTY",,,,image,real_estate,88953,796,19,1882.87
enriched_ad_1592,campaign_010,Warning! #2 of the Deadliest Symptoms,Discover four alarming signs that your liver may be failing. Learn about these symptoms to take immediate action.,Learn More Now!,,,image,healthcare,78615,777,38,2070.92
enriched_ad_1593,campaign_042,Level Up with Chabba!,"Experience the ultimate power-up in your favorite game! Level up from CHABBA to CHABBA HUTT and dominate the battlefield. Upgrade your hero's stats for unmatched strength, defense, speed.",Get Your Hero Ready Now,facebook,,image,entertainment,55511,1492,137,290.47
enriched_ad_1594,campaign_019,Create Your Own Online Store,Shop Organic Skin Care Products and Get Started Today!,SHOP NOW,,,image,ecommerce,68518,1293,116,828.55
enriched_ad_1595,campaign_031,Ankle Boots Bryss RKE EPA with KRAGE,,,,,image,ecommerce,49929,828,61,662.44
enriched_ad_1596,campaign_042,ON SALE NOW! YOU DON'T WANT TO MISS THE DUKES THIS SEASON AT THE ATLANTIC UNION BANK CENTER,,PURCHASE SINGLE-GAME TICKETS TODAY!,,,image,entertainment,43237,747,111,248.99
enriched_ad_1597,campaign_027,Join the Heart of Healthcare as a Pharmacist at CVS Health,Health. Sign-on bonus available in select markets.,Apply Now,,,image,ecommerce,51514,829,81,629.56
enriched_ad_1598,campaign_043,Proper Cloth - Custom Fit Stretch Chinos,Create your custom size with our premium stretch chinos made from high-quality Italian cotton. Enjoy the perfect fit guarantee and customizable design to suit any occasion.,Shop Now,facebook,,image,ecommerce,29912,380,23,522.01
enriched_ad_1599,campaign_013,Get Started in Just Three Simple Steps,"Click 'Start Now', download the extension, and get quick search tool. Follow these three easy steps to enhance your productivity.",Shop Now,facebook,,image,ecommerce,71941,1022,90,823.66
enriched_ad_1600,campaign_044,Just Fashion Now NAMORA CHRISTMAS SALE,,Shop Now,,,image,ecommerce,29386,427,37,293.88
enriched_ad_1601,campaign_011,COUPONS AVAILABLE,,Activate coupons,,,image,ecommerce,83462,1382,67,1379.52
enriched_ad_1602,campaign_040,Hot New Online Crypto,(OTC: APETF CSE: ALPA) LEARN MORE >>,,,,image,"ecommerce, saas, education, healthcare, finance, entertainment, travel, food, automotive, real_estate",69680,1214,116,772.37
enriched_ad_1603,campaign_042,Golf Curbside & In-Store,,Order Now,,,image,ecommerce,62904,984,63,891.79
enriched_ad_1604,campaign_005,Unlocking Alzheimer's Mysteries with New Science Supplements,Discover how Jelooking Mahalmer's new science supplement can help you understand and tackle the complexities of neurodegeneration. Dive into our latest research on deciphering pathways to better health.,Get Your Copy,,,image,education,24365,612,51,164.46
enriched_ad_1605,campaign_014,RECHARGE YOURSELF,Advice to help you sleep well c|net WWW Z N Z,,,,image,,81007,1431,93,1055.63
enriched_ad_1606,campaign_035,Wyndham Capital - Still Waiting to Refinance?,NMLS#: 2948 LFaber. Learn 5 Reasons You Should Start Refinancing Today! Learn More,Learn More,,,image,ecommerce,28651,399,30,490.95
enriched_ad_1607,campaign_044,Find Out How Much Weight You Can Lose,Learn how much weight you can lose while staying at home. Take the quiz to find out!,TAKE THE QUIZ ►,,,image,healthcare,64522,768,48,1546.15
enriched_ad_1608,campaign_015,CIN7 Available Now,Inventory and order management trends for the year 2021. Download now to get access.,Download,,,image,ecommerce,97553,1754,125,1079.13
enriched_ad_1609,campaign_050,Vis - Capital Shopping,2021 Promo Codes Available. See codes for amazing discounts on your favorite shopping sites.,Get Your Coupon-Finding Browser Extension Now!,,,image,ecommerce,34605,618,42,395.23
enriched_ad_1610,campaign_040,HOLIDAY IN DUBAI,"Pay 3 Stay 4, Extend The Fun - Pay 6 Stay 8. Book Now Five Me.",Book Now,,,image,travel,33519,736,58,426.83
enriched_ad_1611,campaign_042,Orth & Feet - Recommended Shoes by Podiatrists,,Shop Now,,,image,ecommerce,34638,578,46,411.48
enriched_ad_1612,campaign_023,Zolucky,,Shop Now,,,image,ecommerce,85609,1216,107,903.41
enriched_ad_1613,campaign_022,Watch live fubo™ TV & sports without cable,"fubo™ offers NBC, CBS FOX, ESTI TUDN FS1, HGTV FX among others.",Learn more,,,video,entertainment,43051,851,147,361.46
enriched_ad_1614,campaign_010,Win This House,,Enter Now,,,image,real_estate,22064,326,5,532.36
enriched_ad_1615,campaign_025,BERGDORF GOODMAN GIFTS FOR AQUAHIM,,Shop Now,,,image,ecommerce,27876,575,40,315.2
enriched_ad_1616,campaign_013,Fortune Favors The Brave,,Learn More,,,image,finance,49950,514,25,1526.83
enriched_ad_1617,campaign_023,Fisher Investments - How Much Does Your Million Dollar Retirement Fund Cost?,"Discover the true cost of your million-dollar retirement fund with our comprehensive guide. Learn how much $1,000,000 will last for American retirees and make informed decisions about their financial future.",Download The Definitive Guide to Retirement Income,,,image,ecommerce,83577,1639,166,1350.77
enriched_ad_1618,campaign_029,Philipp Plein Black Friday,,Subscribe to Get the Early Access,,,image,ecommerce,60268,923,76,782.87
enriched_ad_1619,campaign_032,Create Your Own Website,,Start Now,,,image,ecommerce,98183,1413,103,1175.53
enriched_ad_1620,campaign_017,A DAY WITHOUT wine IS LIKE JUST KIDDING,I HAVE NO IDEA I USED TO DE MARRIED BUT I'M MUCH BETTER NOW (OAD I WON'T DO IT AGAIN) Lilicl Th,,,,image,entertainment,54476,1356,215,396.33
enriched_ad_1621,campaign_002,DECEMBER 11 CARmax TACKY RUN Richmond's Tackiest Tradition Is Back! And Sweeter Than Ever!,Beat the 11/18 price hike!,,,,image,entertainment,65457,1777,221,557.04
enriched_ad_1622,campaign_047,"Experience cloud-first, Chrome OS",The flexibility of IT management. Start free trial.,Start free trial,,,image,ecommerce,68483,737,71,890.97
enriched_ad_1623,campaign_030,Introducing Pint X,"Higher performance, longer range, same fun size.",Shop Now,,,image,ecommerce,61966,1091,101,917.47
enriched_ad_1624,campaign_001,CAPITALE SHOPPING PROMO,,,,,image,ecommerce,86852,1344,82,1410.66
enriched_ad_1625,campaign_047,Get your favorite magazines home delivered,"Better Homes, Women’s Weekly, Dexipay, POT PIES - MADE EASY",,,,image,ecommerce,75921,1323,130,1256.59
enriched_ad_1626,campaign_015,Play Inca Prayers,Incas - Play Inca Prayers. A complete scripture guide to help you pray for your unsaved loved ones.,Get My Free Prayer Guide,,,video,ecommerce,28068,702,51,360.73
enriched_ad_1627,campaign_043,THE MORTGAGE LINK,"Sam Swann, Senior Loan Officer
NMLS# 244442
M: 301.908.8415
Click or Call for More Information
The Mortgage Link, Inc.
NMLS #113054. For more information,
please reference the NMLS Consumer Access Website at http://nmlsconsumeraccess.org.",,,,image,finance,68664,633,26,1461.21
enriched_ad_1628,campaign_014,MASTER™ APEM,Electronics an DEC company BUY DIRECT WITH MASTER IST.1963 AUTHORIZED DISTR Buy Online,,,,image,ecommerce,57551,929,93,602.62
enriched_ad_1629,campaign_045,MSI MS11-8 Thin Intel Core i7,"> BUY NOW
(intel)
CORE i7
newegg
2021
HOLIDAY
SALES
Powered by 10th Gen.
Intel® Core™ i7 processor",,,,image,ecommerce,24459,352,23,429.85
enriched_ad_1630,campaign_035,Lasting Weight Loss,,"Download on the App Store, SET IT ON Google Play",,,video,healthcare,81775,1208,45,2100.71
enriched_ad_1631,campaign_019,"Highly Viewable, Lightweight Video Tailored to Your Site",,Learn More Explore 2020 Explorer,,,video,ecommerce,87196,1512,118,965.27
enriched_ad_1632,campaign_009,Collaboration is Better When It's Visual,Discover the power of collaboration with Lucid's innovative platform.,Explore Now,facebook,,image,ecommerce,37125,408,27,496.53
enriched_ad_1633,campaign_015,People's Choice Awards,,,,,image,entertainment,67129,1493,240,524.57
enriched_ad_1634,campaign_048,Winter Snow Boots - KAEGREEL®,,,,,image,ecommerce,58877,716,56,578.45
enriched_ad_1635,campaign_046,SAVE $29,"""Images are for reference only. CHIRAN FREE LIMITED TONKOTSU RAMEN SHIPPING TIME ONLY Take-Home Ramen Kit 5-Kit Bundle""",SHOP NOW,,,image,food,32680,810,53,359.42
enriched_ad_1636,campaign_035,CLOSERS,Adorable Bakery Girl LUCY Please come and meet me in advance. PRE-CREATE NOW,,,,image,,42751,632,40,726.78
enriched_ad_1637,campaign_029,Multiplier,"Compliant Hiring and Multi-currency payroll for businesses, big or small. Speak to our experts.",,,,image,ecommerce,37719,636,49,441.66
enriched_ad_1638,campaign_001,CIN7 Available Now,Explore the latest trends in inventory management with our comprehensive guide. Download now to get access.,Download,,,image,ecommerce,71108,854,45,1111.45
enriched_ad_1639,campaign_044,Watch live TV & sports without cable,abc OCBS FOX NBC ESPNTI TUDN FS1 амс NFL NETWORK HGTV FX Learn more Monthly subscription required. Plans start at $64.99/mo,Learn more,,,video,entertainment,90164,1840,282,732.46
enriched_ad_1640,campaign_046,Capitol One Coupon Codes Found!,Capital One Shopping is a free browser extension that applies coupon codes instantly. Get Capitol One Shopping,,,,image,ecommerce,65701,1263,64,974.41
enriched_ad_1641,campaign_030,AP News,Get AP news straight to your inbox with our latest updates. Stay informed and up-to-date.,Download Now,,,image,ecommerce,32020,432,22,449.28
enriched_ad_1642,campaign_046,NURX. AGE BETTER WITH TRETINOIN GOLD STANDARD ANTI-Aging INGREDIENT,,Learn More,,,image,ecommerce,34153,556,55,352.73
enriched_ad_1643,campaign_042,Free Coupon,See Codes Capital One Shopping Tend B,,,,image,ecommerce,81395,865,76,1092.24
enriched_ad_1644,campaign_031,"Stay Productive Anywhere, Anytime",Boot up in under 6 seconds with Chrome OS. Ochrome OS - Learn More,,,,image,ecommerce,76565,1030,83,1174.48
enriched_ad_1645,campaign_003,PROMO CODES AVAILABLE,SEE CODES Capital Shopping The Coupon-Finding Browser Extension,,,,image,ecommerce,84782,1318,108,1035.6
enriched_ad_1646,campaign_042,Free JustFashion Sale,Shop now and get up to 45% off on your favorite fashion items. Don't miss out on this exclusive deal at Mak Dai Mai.,SHOP NOW,,,image,ecommerce,27902,540,36,487.55
enriched_ad_1647,campaign_023,Capitol One Shopping,The Coupon-Finding Browser Extension. Never search for coupons again.,Get Codes,,,image,ecommerce,51853,842,72,554.36
enriched_ad_1648,campaign_020,Home Comfort with Mitsubishi Electric,Make yourself comfortable at home. Get $74 off of HVAC maintenance or service!,Learn More,,,image,ecommerce,58175,1199,90,762.42
enriched_ad_1649,campaign_003,Microsoft,,,,,image,,31408,635,61,509.36
enriched_ad_1650,campaign_027,Holiday in Dubai,"Pay 3 Stay 4 - Extend the Fun! Pay 6 Stays, Get 8 Days. Book Now.",Book Now,,,image,travel,21562,289,15,330.27
enriched_ad_1651,campaign_042,Define Your Vehicle's True Identity,,,,,image,automotive,99148,1320,31,1635.59
enriched_ad_1652,campaign_037,Dying Liver? Most People Notice This Too Late.,4 Warning Signs (#2 Is Scary! > JE,,,,image,healthcare,81781,1461,54,1464.96
enriched_ad_1653,campaign_021,OMAZ - Want to Win This MIAMI Dream House,,"Support Make-A-Wish. Yes, Please!",,,image,entertainment,67349,1051,134,552.58
