ad_id,campaign_id,headline_text,body_text,call_to_action,platform,placement,ad_format,category,impressions,clicks,conversions,spend
enriched_ad_5511,campaign_028,GO NOW,,Check Out Today’s Action At SidearmStats.com/Sidearmsports Go Now,,,image,ecommerce,32854,356,27,324.33
enriched_ad_5512,campaign_018,Sun Protection Swim Shirts for Men & Women,,Shop Now,,,image,ecommerce,35306,570,33,446.8
enriched_ad_5513,campaign_048,Emerging Tech Impact Radar: Artificial Intelligence,,LEARN MORE!,,,image,ecommerce,43939,611,35,637.87
enriched_ad_5514,campaign_019,Easterns AUTOMOTIVE GROUP,"Any Cat, Any Way For Everyone. Easterns AUTOMOTIVE GROUP SHOPING FOR A CAR? LET US EARN YOUR BUSINESS AGAIN.",SHOP NOW,,,image,automotive,46082,511,13,706.49
enriched_ad_5515,campaign_035,MIVOKOS FELM LACTOSE FREE EUROPEAN STYLE · SALTED MIYOKO’S CREAMERY® PLANT MILK BUTTER Phenomenally ,,LEARN MORE,,,image,"food, dairy products",47264,876,51,660.68
enriched_ad_5516,campaign_020,Find A Forest Or Park Near You,Discover The Forest.org - Your ultimate guide to finding forests and parks.,,,,image,entertainment,90806,1503,194,704.89
enriched_ad_5517,campaign_025,Be All You Can Be,,,,,image,entertainment,62638,884,144,374.58
enriched_ad_5518,campaign_035,An Thor 4 Series SMART HD Thermal Rifle Scope,,Buy Now,,,image,ecommerce,73202,1519,108,1044.56
enriched_ad_5519,campaign_005,Discover Delicious Recipes in Just Three Simple Steps!,"Follow these easy steps and enjoy an endless variety of delicious recipes at your fingertips. Click 'Continue to Recipe', add the extension, then see Delicious Recipes! Continue to Recipe","Click ""Continue to Recipe""",,,image,food,31509,747,50,465.94
enriched_ad_5520,campaign_028,Partnership for Healthy Mouths,Council partners with ei to promote healthy lifestyles through dental care.,,,,image,healthcare,40265,435,17,880.04
enriched_ad_5521,campaign_002,Shop Now > UP TO 70% OFF,,Shop Now > UP TO 70% OFF,,,image,ecommerce,90444,1885,182,1626.62
enriched_ad_5522,campaign_015,Leading the Net-Zero Revolution,We are committed by BorgWarner to achieving net-zero emissions and leading innovation in sustainable mobility solutions.,,,,image,automotive,88328,1507,48,1169.53
enriched_ad_5523,campaign_041,We Love Happy & Healthy Pets!,,,,,image,ecommerce,84958,1441,107,1269.3
enriched_ad_5524,campaign_008,Recipe for Me,"Discover the simplicity of creating your own recipes with just three easy steps. Just click 'Continue to Recipe', add our handy extension, and start exploring delicious recipe options!","Click ""Continue to Recipe""",,,image,ecommerce,75677,1115,104,901.66
enriched_ad_5525,campaign_020,See Free Codes,Promote Capital One Shopping with our Coupon-Finding Browser Extension. Available now!,,,,image,ecommerce,35960,746,36,395.8
enriched_ad_5526,campaign_014,JONI IT Service Desk Software for Your Digital Enterprise,"It is an all-in-one solution that helps you manage, track and resolve service desk requests efficiently. With Joni's intuitive interface, your team can easily access the tools they need to deliver exceptional customer support.",Learn More,,,image,ecommerce,65660,1215,88,958.76
enriched_ad_5527,campaign_048,EPSON BE cool Syf g MENDUKUNG KEBERLANGUTAN TANPA PENGIKATAN BIAYA,,,,,image,electronics,71758,1496,154,874.2
enriched_ad_5528,campaign_022,ME MENDUKUNG KEBERLANJUTAN TANPA PENINGKATAN BIAYA EPSON GI,,,,,image,electronics,86818,1299,65,1543.53
enriched_ad_5529,campaign_030,MINI LSLSPR Postgraduate Faculty of Communication,Professional Programme • Blended Learning Programme POSTGRADUATE PROGRAMME ENROLL NOW registration.Ispr.edu More Info: ©0817 1717 1992,ENROLL NOW,,,image,education,92342,1956,264,792.83
enriched_ad_5530,campaign_022,Play Now,ENTROPIA UNIVERSE WILL YOU SURVIVE THE ANNIHILATION WARLOCK?,,,,video,entertainment,24271,684,88,118.9
enriched_ad_5531,campaign_042,ANTID COULD YOU HAVE BEEN BETTER IN ANOTHER ERA?,ANNTD ORIGINAL DOCUMENTARY VACCINE STORIES YOU WERE NEVER TOLD THE SEEN CRISIS EPOCH TV MAY 19 WATCH NOW,,,,video,entertainment,41770,1353,177,349.38
enriched_ad_5532,campaign_040,NTD Original Documentary,,Watch Now >,,,video,entertainment,80621,2641,430,426.51
enriched_ad_5533,campaign_009,Anniversary,,,,,image,,31410,533,26,331.16
enriched_ad_5534,campaign_033,Which Office Is Right For You?,Find out which Microsoft Office suite is best suited for your needs. Get great deals and enjoy excellent customer service.,Shop Now,facebook,,image,ecommerce,69152,867,63,1152.07
enriched_ad_5535,campaign_013,Third of Life BYE-BYE CELLULITE glatte Beine mit Cellulite Leggings,,,,,image,ecommerce,64032,1322,108,972.9
enriched_ad_5536,campaign_048,CrowdStrike Survival Guide,Small business cybersecurity survival guide. Identify threats and how to stop them.,Download Now,,,image,ecommerce,65655,1259,71,749.55
enriched_ad_5537,campaign_046,Stick. Ball. Any Course FLING Golf,,,,,image,entertainment,30549,561,96,206.99
enriched_ad_5538,campaign_021,Golf Galaxy,Better. Your Best. Improve Your Game Today.,Learn More,,,image,entertainment,32514,670,84,239.92
enriched_ad_5539,campaign_024,"IN BIG PHARMA'S GAME, OUT-OF-CONTROL IT’S TIME TO HOLD BIG PHARMA ACCOUNTABLE",RX PRICES WIN AND PATIENTS LOSE. A THE CAMPAIGN FOR SUSTAINABLE RX PRICING,,,,image,ecommerce,33592,450,45,433.78
enriched_ad_5540,campaign_017,QLOCKTWO ITLISASAMPM ACQUARTEROC WENTYFIVEX HALFSTENFTO PASTERUNINE ONESIXTHREE FOURFIVETWO EIGHTELE,,,,,image,ecommerce,68002,806,80,758.31
enriched_ad_5541,campaign_004,"Gartner Security & Risk Management Summit June 5-7, 2023","Join us at National Harbor, MD for an insightful session on security and risk management.",Learn More,,,image,education,61204,1262,146,548.71
enriched_ad_5542,campaign_008,INTERES RATE,"30-YEAR FIXED RATE RESIDENTIAL MORTGAGE Purchase or Refinance Loans up to $2 Million, 1 Point* Learn More INSTITUTION FOR SAVINGS Building Stronger Communities Together Since 1820 Member FDIC. Member DIF-NMLSID. 42478201",Learn More,,,image,ecommerce,51794,860,83,568.48
enriched_ad_5543,campaign_028,Hit The Peak,"Since 1987, NEMACOLIN has been your go-to destination for premium experiences. Discover the best deals and exclusive offers.",Book Now,,,image,entertainment,98202,2743,512,750.03
enriched_ad_5544,campaign_047,Prevail Over Cyber Adversaries,2023 GLOBAL THREAT REPORT CROWDSTRIKE Case Study HIGH-EFFORT LIMITED RETURN RUSSIAN CYBER OPERATIONS SUPPORTING WAR IN UKS are,,,,video,"ecommerce, saas, education, healthcare, finance, entertainment, travel, food, automotive, real_estate",62057,892,80,698.83
enriched_ad_5545,campaign_033,Join AFM Experts Live,"Online NanoAcademy offers Live Demos, Webinars and Seminars from AFM experts collected in one place. Easily join a live session or review on-demand content from home!",,,,video,education,36840,837,91,248.36
enriched_ad_5546,campaign_005,Nowhere to Hide,Falcon OverWatch Threat Hunting Report CROWDSTRIKE Get the Report 7 in 2022.,,,,video,entertainment,62234,1132,166,313.33
enriched_ad_5547,campaign_011,Discover Entertainment,"Explore Movies, Music, Games and Audiobooks with our platform.",Start Now!,topcontent-entertainment,,image,entertainment,81061,1871,251,516.75
enriched_ad_5548,campaign_028,More Info > Affordable & Fixed Installed IR Cameras for Industrial/R&D Applications UP To +5432°F,,,,,image,ecommerce,21169,434,38,361.5
enriched_ad_5549,campaign_003,24optris - Affordable Fixed Installed IR Cameras for Industrial & R&D Applications,Affordable and fixed installed IR cameras. OBEC UP TO +5432°F.,,,,image,ecommerce,74380,1500,128,869.87
enriched_ad_5550,campaign_033,Manage Your Auto Repair Shop,"at any time, from anywhere on any device.",REQUEST A DEMO,,,video,ecommerce,44863,697,40,460.05
enriched_ad_5551,campaign_038,Free Worksheets & Games for Grades K-8,"Education.com offers free worksheets and games tailored to each grade level from preschool through eighth grade. Perfect resources for parents, teachers, or students looking to enhance learning experiences.",Visit Education.com Today!,,,image,education,95361,2316,172,891.76
enriched_ad_5552,campaign_014,UD Feels Like Home,,Join Us,,,image,education,51527,855,114,566.37
enriched_ad_5553,campaign_009,Get Started at Georgetown University School of Continuing Studies,"Georgetown University's School of Continuing Studies offers flexible learning opportunities for professionals seeking to advance their careers. Whether you're looking to earn an advanced degree, professional certification or simply enhance your knowledge in a specific field, our programs are designe",Enroll Now,,,image,education,76080,1657,255,821.37
enriched_ad_5554,campaign_012,Movies Stream,"START
3 Easy Steps:
1: Click ""Start""
2. Add MoviesToStream Extension
3: Find Out Where to Watch Movies and Shows!",,,,video,entertainment,22726,626,90,173.9
enriched_ad_5555,campaign_033,Get Spotify Premium for Free with Honey,"Claim your limited offer of 3 months FREE on Spotify Premium using our exclusive discount code. Hurry, this deal is valid until January 31st, 2023! Note that you must cancel before the end date to avoid becoming a paid subscriber.",Shop Now,facebook,,image,entertainment,70365,1509,202,402.05
enriched_ad_5556,campaign_004,DPUT MORE MMM IN YOUR MORNING,"Jimmy Dean Biscuit, CD Amber Sweet Maple Gridlile Cakhe Croissant - Available at Sam's Club",SHOP NOW,,,image,food,20775,337,32,171.75
enriched_ad_5557,campaign_009,Shop with Capital One,"Discover the convenience of shopping online. With just three easy steps, you can seamlessly integrate your favorite stores into one place.",Start Shopping Now!,facebook,,image,ecommerce,38402,568,53,523.2
enriched_ad_5558,campaign_035,MAKE YOUR FAMILY CAR SMART & CONNECTED!,"Subscribe now to receive Rash driving alerts, live location tracking and detailed driving reports.",Subscribe Now,,,image,ecommerce,46851,679,33,696.06
enriched_ad_5559,campaign_004,Authorized Distributor,,,,,image,ecommerce,27074,399,34,339.91
enriched_ad_5560,campaign_042,PROMO CODES AVAILABLE,"Available for just $10. Welcome to Capital Shopping, your ultimate destination for finding the best coupons and deals! Discover exclusive offers with our Coupon-Finding Browser Extension.",Shop Now,,,image,ecommerce,31271,388,39,549.74
enriched_ad_5561,campaign_023,Grammarly Auto-Generates Your Citations Instantly For Free,Citations Grammatical errors are automatically corrected by Grammarly. Get Grammarly to save time and improve your grades.,Get Grammarly for free now!,,,image,education,30939,560,86,279.96
enriched_ad_5562,campaign_043,Catalent Delivering Excellence in UK & EU Clinical Supply,COLD CHAIN SUPPORT | QP RELEASE SERVICES CROSS-DOCK BREXIT SOLUTIONS LEARN MORE,,,,image,ecommerce,55057,631,31,645.66
enriched_ad_5563,campaign_048,QLOCKTWO,ITLISASAMPM ACQUARTERDC TWENTYFIVEX HALFSTENFTO PASTERUNINE ONESIXTHREE FOURFIVETWO EIGHTELEVEN SEVENTWELVE TENSEOCLOCK The Major German Brands,,,,image,ecommerce,28408,492,38,480.83
enriched_ad_5564,campaign_013,Create. PROFESSIONAL WEBINARS easier than ever,Sign up for free IN I 12 12,,,,video,ecommerce,31465,761,75,507.53
enriched_ad_5565,campaign_016,Me Opta - Best Price & Performance,,,,,image,entertainment,58502,1319,204,466.02
enriched_ad_5566,campaign_011,THE GAP DECADE WHEN YOU'RE TECHNICALLY AN ADULT BUT REALLY DON'T PREL LIKE IT YET...,"CATIE SCHNACK ivp KATIE'S VULNERABILITY AND COMEDIC HUMOR CAPTURES YOUR HEART IN A WAY THAT MAKES YOU LAUGH AND CRY! -KIM DOLAN LETO, AUTHOR AND FITNESS COACH Pre-order now at amazon",Pre-order now at Amazon,,,image,entertainment,35214,727,71,300.86
enriched_ad_5567,campaign_025,Hungary - Amaa,"Europe's investment magnet, Hungary offers an attractive landscape for investors. Discover the opportunities in this emerging market.",,,,image,ecommerce,37531,626,59,624.74
enriched_ad_5568,campaign_009,Vote Today!,,CLICK HERE,,,image,ecommerce,33282,432,38,449.17
enriched_ad_5569,campaign_019,Music Direct,,,,,image,entertainment,35450,637,67,271.08
enriched_ad_5570,campaign_030,CROWDSTRIKE NOWHERE TO HIDE,2022 Falcon OverWatch Threat Hunting Report Get the Report 7,,,,video,entertainment,43905,969,88,278.37
enriched_ad_5571,campaign_014,Golf Galaxy,Better. Your Best. Improve Your Game Today.,Learn More,,,image,entertainment,97021,2514,392,651.02
enriched_ad_5572,campaign_029,Exclusive Luxury Travel Experiences,Explore Destinations with Cante - WWW.EXPERIENCES.LIFESTYLEASIA.COM tolay Exclusive LUXURY TRAVEL EXPERIENCES EXPLORE DESTINATIONS,,,,image,travel,57531,1279,84,1113.02
enriched_ad_5573,campaign_004,SHOTGUN + OPTIC,"940Ⓡ Pro Tactical
MICRO DOT COMBINE MOSSBERG LEARN MORE",,,,image,ecommerce,22473,345,34,232.54
enriched_ad_5574,campaign_006,Styra Accelerates Secure Infrastructure,"Deployments with Kubernetes, Terraform and CloudFormation using Styra's broadest Authz policy library.",Learn More,,,image,ecommerce,98642,1869,136,1718.81
enriched_ad_5575,campaign_034,AM Aviation Mechanic Training,"Get certified as an aviation mechanic with our comprehensive training program. Our expert instructors will guide you through every step of the process, ensuring you're fully prepared for your career in this exciting field.",Enroll Now!,facebook,,image,education,25047,471,49,269.46
enriched_ad_5576,campaign_034,YOUR SIGN TO SEE WHAT IS COMING NEXT,"Astrology Answers
CHOOSE CANCER LIBRA TAURUS LEO BROK GEMINI CAPRICORN AQUARIUS VIRGO SCORPIO SAGITTARIUS PISCES Old",,,,image,entertainment,29573,463,46,145.74
enriched_ad_5577,campaign_005,Today's Poll,Should illegal immigrants receive social security? A) Yes B) No C) Unsure → Vote Now Right Wing,Vote Now,,,image,ecommerce,37249,539,31,371.84
enriched_ad_5578,campaign_016,Real Simplex News,"Make Everyday Better & Simpler! Enjoy Time-Saving Life Hacks, Easy Organization Tricks, And More From The Pros.",Follow Now,,,image,entertainment,83306,2128,211,447.63
enriched_ad_5579,campaign_035,Alert Senior Internet Users,"Senior internet users can save money by subscribing to our service. Just $10 per month for unlimited access, including cable.",SEE CURRENT OFFERS,,,image,ecommerce,31494,517,40,361.31
enriched_ad_5580,campaign_017,BIG PHARMA'S PRICE GOUGING IS THE ROOT CAUSE OF OUT-OF-CONTROL Rx DRUG PRICES,"Nearly half of all brand name drugs now cost more than $150,000 PER YEAR when brought to market. the campaign for SUSTAINABLE RX PRICING",,,,image,healthcare,99846,1060,40,1583.31
enriched_ad_5581,campaign_048,AS THE,"Click It. Don't Risk It.
Watch Now
NHTSA
FOR TICKET
CLICK IT
DAY & NIGHT",,,,video,ecommerce,64975,1267,70,722.45
enriched_ad_5582,campaign_049,Free Guide to Find Jesus in Every Book,Discover how you can find references and teachings about Jesus across every book of the Bible. Get your copy today!,Get my copy!,,,image,education,36915,747,85,360.26
enriched_ad_5583,campaign_009,CSO's Future of Cybersecurity Summit,"Smart Choices in a Fast-Changing World JUNE 8, 2023 REGISTER il CSO",,,,image,education,56672,1396,156,666.12
enriched_ad_5584,campaign_029,Attend CSO's Future of Cybersecurity Summit,"Smart Choices in a Fast-Changing World. CSO June 8, 2023 REGISTER",,,,image,education,76748,1527,222,597.5
enriched_ad_5585,campaign_044,AEROSTAR Manufacturing CNC Machining Services,,Request a Quote,,,image,ecommerce,94860,1131,109,1667.21
enriched_ad_5586,campaign_032,All-in-One Endpoint Management & Security for Your Organization,"ManageEngine Endpoint Central offers comprehensive endpoint management and security solutions tailored to meet the needs of any business. Experience seamless integration, robust protection mechanisms, and an intuitive user interface with our Free Trial.",Get Started Now,facebook,,image,ecommerce,89117,1556,103,1032.12
enriched_ad_5587,campaign_041,The Best Shows Digital Trends On Netflix Right Now,Digital trends on NETFLIX right now. Series VPREPPERS Dramas CHEER Read More PRAKY,,,,image,entertainment,48356,1156,164,430.36
enriched_ad_5588,campaign_013,Discover Simple Cooking with Our App,"Follow these three easy steps to start enjoying delicious recipes. Click 'Continue to Recipe', add your favorite recipe, and see all the delightful dishes you can create.","Click ""Continue to Recipe""",facebook,,image,ecommerce,95858,1825,135,1352.05
enriched_ad_5589,campaign_042,SAVE ON TWO SPECIAL SUMMER OFFERS,Visit Walt Disney World/CDisney and get details on the exclusive deals available for this summer season.,,,,image,entertainment,81582,1549,293,435.87
enriched_ad_5590,campaign_036,It service desk software,Software for digital enterprises. Try Service Desk Plus! ManageEngine offers top-notch IT solutions.,Try Service Desk Plus!,,,image,ecommerce,71349,1387,112,1021.77
enriched_ad_5591,campaign_031,POWERUP VIRTUAL EXPO A ROADMAP TO NEXT-GENERATION,"Power Electronics Design June 27-29, 2023 EE Times REGISTER",,,,image,ecommerce,71042,1353,126,958.72
enriched_ad_5592,campaign_002,HIT BY A TRUCK? JEFF'S HERE,"WRONGFUL DEATH / COMMERCIAL VEHICLE ACCIDENT
$6 MILLION
DAVIS LAW FIRM
davislaw.com
SAN ANTONIO
RECENT
RESULT:
TO
CLIENT: $3,509,864
444-4444
IT",,,,image,legal services,91594,1652,165,1638.85
enriched_ad_5593,campaign_028,Specialty Ingredients,Blue California offers specialty ingredients that preserve food naturally. Download our infographic to learn more.,Learn More,facebook,,image,ecommerce,90854,1374,138,1564.2
enriched_ad_5594,campaign_020,2023 Scripps National Spelling Bee,"May 31 & June 1, TWO-NIGHT EVENT STARTING August 7th at 8 PM. $60.00 per person.",Find Where to Watch ION: spellingbee.com,,,video,education,82245,1698,177,939.93
enriched_ad_5595,campaign_041,Paradise City Arts Festival,"MAY 27, 28 & 29 at 3 COUNTY FAIRGROUNDS | NORTHAMPTON, MA with 220 JURIED ARTISTS & MAKERS. Great Food, Music and More! Show Info+ TICKETS + Discount Coupon.",,,,image,entertainment,95381,2667,434,546.74
enriched_ad_5596,campaign_048,University of Dayton Love Wits,"UD feels like home. Join us at the University of Dayton, where wit and wisdom thrive in an environment that makes you feel right at home.",Join Us,,,image,education,81367,1843,263,846.9
enriched_ad_5597,campaign_016,PATEK PHE PRE,28 Shop Now The watch you want. Now Cchrono24,Shop Now,,,video,ecommerce,56273,775,64,712.64
enriched_ad_5598,campaign_003,John Hancock | Governance,Invest in your future with John Hancock. Discover how governance can shape perspectives and make informed decisions.,Read our Q&A,,,image,ecommerce,63333,1027,104,725.37
enriched_ad_5599,campaign_036,"19 NEW VARIETIES FOR 2023, INCLUDING Seed Savers Exchange",Explore our latest collection with Honey Bee Mixture and CRSERANGE. Discover the best varieties for your garden.,Shop Now,facebook,,image,ecommerce,20025,285,22,308.8
enriched_ad_5600,campaign_003,Free Tarot Reading,Discover your future with this free tarot card picking session. Find answers and guidance through the mystical world of tarot.,Sign Up Now,facebook,,image,entertainment,99481,2245,420,761.49
enriched_ad_5601,campaign_010,CASH & REbate on FUN88,"marcall - Fun88 offers an unlimited weekly cash rebate for first-time users in India, starting from January 2023. Enjoy the benefits of betting with betfair.",,,,image,ecommerce,47994,839,60,526.73
enriched_ad_5602,campaign_016,Recipe for Me,"Discover the ease of creating your own recipes with just three simple steps. Just click 'Continue to Recipe', add our handy extension, and start seeing delicious results!","Click ""Continue to Recipe""",facebook,,image,ecommerce,90487,1487,105,903.76
enriched_ad_5603,campaign_020,Online NanoAcademy,"Atomic Force Microscopy
Live Demos, Webinars and Seminars from AFM experts collected in one place.
Easily join a live session or review on-demand content from home!",,,,video,education,75800,1487,193,902.38
enriched_ad_5604,campaign_018,Uncomfortable Stories About Life and Money,New episodes available. Listen now.,Listen Now,,,image,entertainment,85084,1689,212,441.83
enriched_ad_5605,campaign_044,Work the Way You Want,"ShareFile is designed to be flexible and adaptable, allowing users to customize their experience according to individual needs. Try it out now!",Try Free for 30 Days,,,image,ecommerce,97529,1042,86,1098.3
enriched_ad_5606,campaign_025,**100 FREE BET to 1000 LUCKY PLAYERS EVERY DAY**,1ST TIME IN INDIA UNLIMITED CASH REBATE ON FUN88 EXCHANGE POWERED BY BETFAIR,,,,video,entertainment,58102,1294,186,444.69
enriched_ad_5607,campaign_020,SEE CODES,"3 Easy Steps:
1: Click ""See Codes""
2: Download Shopping Extension
3: Apply Coupon Codes!
Capital One - Shopping",,,,image,ecommerce,68555,1364,120,973.15
enriched_ad_5608,campaign_015,Bring Order to Your IPAM,"Discover micetro, the ultimate solution for managing and organizing your Internet Protocol Address Management (IPAM) with ease. Try it now!",Try for free,,,image,ecommerce,50324,983,77,582.92
enriched_ad_5609,campaign_025,"Find a solution in minutes, not hours.",Get Stack Overflow where you work. Get it free,,,,image,education,88102,1249,98,858.7
enriched_ad_5610,campaign_002,CAPITALIZE ON A GREAT DEAL,LINDSEY You'll Love It At Lindsay,,,,image,entertainment,39809,1113,130,248.74
enriched_ad_5611,campaign_050,LET HEFTY DO THE DISHES,Hefty Everyday Healty Hot Cups Compostable Plates Shop Now Ⓒ2023 Reynolds Consumer Products LLC,SHOP NOW,,,image,ecommerce,70527,995,49,837.83
enriched_ad_5612,campaign_046,Write With Grammarly,It's free to use. Send your emails confidently.,,,,image,education,40145,757,64,479.84
enriched_ad_5613,campaign_027,Don't Overpay For These Walk-In Tubs,Americans under 85 can use these Medicare hacks to get a walk-in tub at no cost. walletgenius.com,,,,image,ecommerce,81164,1384,108,900.65
enriched_ad_5614,campaign_029,Roselinlin Linen Fashion,,Shop Now,,,image,ecommerce,67907,1017,54,917.43
enriched_ad_5615,campaign_044,48th Annual ICNA-MAS CONVENTION,FAITH FAMILY FUTURE SUCCESS IN DIVINE GUIDANCE YOUNG MUSLIMS CONFERENCE QURAN RECITAL COMPETITION MATRIMONIAL EVENT TECHNOLOGY TRACK JUMP & FUN CHILDREN WITH SPECIAL NEEDS 27-29th MAY 2023 CENTER MEMORIAL DAY WEEKEND,,,,image,"ecommerce, saas, education, healthcare, finance, entertainment, travel, food, automotive, real_estate",74528,1261,126,1318.82
enriched_ad_5616,campaign_005,"START","1. Click ""Start"" 2. Add Extension 3. Drag & Drop File! PDFtab.com",Learn More,facebook,,image,ecommerce,97581,1869,124,1625.68
enriched_ad_5617,campaign_030,Kickstarter Starter Edition,Discover the ELEGCO ELEGOO Phecda Laser Engraver with just 20 watts of power for $399.99!!!,,,,image,ecommerce,37728,609,57,381.7
enriched_ad_5618,campaign_035,Prints Benchy in 23min56s with High Quality,"Sovol SVO? Klipper
Early Bird Price - Quantity Limited
ONLY $339$399
after release L
23min56s",Buy Now,,,image,ecommerce,66543,1383,82,797.56
enriched_ad_5619,campaign_046,K1 Flagship - 3D Printer with Speed Rules All,Experience hands-free printing at up to 600mm/s. Auto leveling ensures precision and ease of use.,Buy Now,,,image,ecommerce,35895,495,23,534.26
enriched_ad_5620,campaign_043,HERO WARS,,Try Now,,,image,entertainment,60963,1153,165,317.59
enriched_ad_5621,campaign_027,bitrise,Reduce build times with Bitrise. Release to the App Store faster.,,,,image,ecommerce,49795,582,54,783.73
enriched_ad_5622,campaign_020,Round Two,"SE ARAMCO team series, LEXI Thompson joins RIDA Series II in Florida.",,,,image,entertainment,26664,501,48,216.69
enriched_ad_5623,campaign_018,The Tumi Dad Deserves It,,Shop Gifts,,,image,ecommerce,32542,546,26,494.13
enriched_ad_5624,campaign_038,DAD YOFA TUMI DAD Deserves It,,Shop Gifts,,,image,ecommerce,47129,849,76,754.19
enriched_ad_5625,campaign_027,TUMI DAD DESERVES IT,,Shop Gifts,,,image,ecommerce,91450,1566,87,918.57
enriched_ad_5626,campaign_011,Connect Your Data Silos Wisely,GreenLake by HPE connects your different data silos. Connecting them wisely can lead to better insights and smarter decisions.,Learn more,,,image,ecommerce,73318,1507,77,764.12
enriched_ad_5627,campaign_038,Unlock The Real Japan,A Special Magazine by Nicki Asla Read the Latest Issue Click Here,Click Here,,,image,entertainment,51054,1419,187,306.73
enriched_ad_5628,campaign_014,ALL BRANCHES OF MILITARY ALL DMS EMPLOYEES TUMI LUGGAGE & BAGS,20% OFF MSRP SHOP NOW Authorized patrons only. COAST GUARD EXCHANGE //CGX shopCGX.com FREE SHIPPING OVER $50,SHOP NOW,,,image,ecommerce,60883,870,66,1017.02
enriched_ad_5629,campaign_041,Online Master of Science in Business Analytics,,Get Started Now ►,,,image,education,72400,1494,174,488.49
enriched_ad_5630,campaign_022,SYNTHEGO Precision IPSC CRISPR Editing for Disease Modeling Studies,Precision IPSC CRISPR Editing of IPS cells. Tech Note Download Tech Note,,,,image,"education, healthcare",38790,419,34,416.35
enriched_ad_5631,campaign_024,"The ring is perfect and exactly what I was looking for. Even now, a month later, it dazzles me every",,Shop Now,,,image,ecommerce,69851,1333,66,962.41
enriched_ad_5632,campaign_045,How Far Does $1 Million Go in Retirement?,,Learn More,,,image,finance,30374,413,10,890.65
enriched_ad_5633,campaign_030,Free Worksheets & Games for Grades K-8,"Education.com offers free worksheets and games tailored to each grade level from Preschool through Grade 8. Perfect resources for parents, teachers, or students looking to enhance learning.",Explore Now!,,,image,education,20824,332,42,220.68
enriched_ad_5634,campaign_035,Say GOODBYE to your privacy...,The Digital Dollar is here! FIND OUT WHAT YOU CAN DO BEFORE ITS TOO LATE,LEARN MORE,,,image,ecommerce,91047,1705,82,1562.08
enriched_ad_5635,campaign_004,VetR - RESPIRATORY AID.,Respiratory illness can spread at a rapid rate... don't wait until it's too late!,FIND OUT MORE ▶,,,image,ecommerce,47986,770,48,607.79
enriched_ad_5636,campaign_048,"Yesterday's Endpoint Security, Can't Stop Today's Attacks","Partner with an innovative leader, not a vendor that's falling behind CROWDSTRIKE Modern Endpoint Security Toolkit",,,,image,ecommerce,97341,1191,82,1417.78
enriched_ad_5637,campaign_009,MaryMoody - Chaturbate,Experience the ultimate in adult entertainment with MaryMoody on Chaturbate. Enjoy ULTRA HD LIVE VIDEOS that are sure to captivate your senses.,Join Now and Explore!,chaturbate,,video,entertainment,22413,634,123,201.08
enriched_ad_5638,campaign_021,Convera Expands Internationally,Overcome FX Challenges and Explore New Opportunities in Global Markets.,,,,image,ecommerce,77498,969,76,769.38
enriched_ad_5639,campaign_011,The Watch You Want - Cchrono24,Discover the perfect timepiece with PATEK PHILIPPE. Shop Now for your ideal watch and enjoy our Money Back Guarantee.,Shop Now,,,video,ecommerce,29143,569,43,336.47
enriched_ad_5640,campaign_032,XRP LEDGER LEARN,Interested in web3? Learn crypto coding basics Access Free Course P,,,,image,education,50703,1221,155,575.53
enriched_ad_5641,campaign_020,Mosaic,"See who's working on what, when. Start Your Free Trial.",Start Your Free Trial,,,image,ecommerce,56155,639,33,745.56
enriched_ad_5642,campaign_008,Talon.One,Save thousands of dev hours building in-house promotions capabilities. Integrate with Talon.One instead Get developer access.,,,,image,ecommerce,63726,977,92,795.54
enriched_ad_5643,campaign_011,Talon.One,"Focus on your core product while we take care of your promotions. Talon.One: API-first, flexible and scalable Get developer access.",,,,image,ecommerce,82159,1088,106,1141.28
enriched_ad_5644,campaign_037,Live your best life. ULTIMATE TOYS,,Learn More,,,image,entertainment,83376,1923,349,672.12
enriched_ad_5645,campaign_031,Journey to A Place Where Driving Is An Art Form,"Club Track, Track Long, 350 C63.80p/ Change, Turn 22, Turn T, Learn More, Tank, Flatrock Motorclub | Tennessee MK MOTORCLUB FLATROCK",Learn More,,,image,entertainment,29076,742,123,193.73
enriched_ad_5646,campaign_010,Camp Job Finder,"Search for your perfect job at our Summer Camp. Whether you're looking to join us as an instructor, volunteer, or just want some adventure in the great outdoors.",Join Us Today!,facebook,,image,ecommerce,59382,858,80,748.61
enriched_ad_5647,campaign_009,"Low Bo","BlackPlanet The Original is back. Download Now! Download on the App Store GET IT ON Google Play",Learn More,facebook,,video,ecommerce,24189,415,34,407.37
enriched_ad_5648,campaign_044,Magnesium 7 Complete Full-Spectrum Daily,"Organixor Magnesium 7 is an organic magnesium supplement that provides complete full-spectrum daily support. It contains no fillers, binders or artificial ingredients and comes in convenient Veggie Caps.",BUY NOW,,,image,ecommerce,62038,1053,53,1070.74
enriched_ad_5649,campaign_027,"Your first trade. Up to $1,000!","On us. Open and fund an account with as little as $2,500 and get your first trade worth up to $1,000 on us! BROKERAGE BENZINGA OPTIONS TRADING Jptions A",,,,image,ecommerce,73091,1158,103,1300.13
enriched_ad_5650,campaign_042,By Well+Good,Sponsored by Our Partners How To Tweak Your Eczema-Care Routine Based on the Season Read More,,,,image,healthcare,59961,759,33,873.95
