ad_id,campaign_id,headline_text,body_text,call_to_action,platform,placement,ad_format,category,impressions,clicks,conversions,spend
enriched_ad_4520,campaign_006,WE ARE Community Driven,"KELOWNA TOYOTA
1624 Cary Road | kelownatoyota.com",,,,image,automotive,44176,598,14,857.19
enriched_ad_4521,campaign_025,KENKEN - Puzzles That Make You Smarter,"THE MORE YOU PLAY, THE BETTER YOU GET! ▸ 100% Ad free playing ▸ Expert puzzles ▸ Save your puzzles > Track your progress ► Join the Leaderboard Start KenKen Premium",Start KenKen Premium,,,video,entertainment,88415,1630,213,788.93
enriched_ad_4522,campaign_035,MGM WINE & SPIRITS,Click Here to See Our Specials! Best of 2020 IST Place Magazine The Free Press,,,,image,entertainment,60038,961,139,462.68
enriched_ad_4523,campaign_014,WINE & SPIRITS,"Ⓡ Click Here to See Our Specials! Mankato, North Mankato, St. Peter Best of 2020 1ST PLACE MANKATO MAGAZINE The Free Press",CLICK HERE TO SEE OUR SPECIALS!,,,image,entertainment,28703,458,56,234.77
enriched_ad_4524,campaign_024,Urgent Care Needed!,Out of time? Please contact us immediately for urgent care services.,Contact Us Now,,,image,healthcare,67698,758,37,1690.16
enriched_ad_4525,campaign_037,Priority Urgent Care Time Saving,Online appointment scheduling Near You WIE 6.00 Ok 19:00 PA est CHER DON PIDGE FORGED,,,,image,ecommerce,50845,1056,90,733.56
enriched_ad_4526,campaign_036,Relationship MAX,"Balances of $100,000+, Rates as high as APY. Learn More * HAWAII STATE FEDERAL CREDIT UNION always right by you.",,,,image,ecommerce,23874,407,40,241.32
enriched_ad_4527,campaign_002,Season Tickets ON SALE NOW,Best of Broadway BY West Coast Entertainment. Broadsway's Po Kanea Street.,Order Now,,,image,entertainment,43828,1098,212,288.65
enriched_ad_4528,campaign_046,NIKE GOLF CAMPS Now Available,,Learn More,,,image,ecommerce,30845,345,18,296.96
enriched_ad_4529,campaign_039,HIT BY A TRUCK?,"Jeff's Here U Allarmy consultation by appointment only WRONGFUL DEATH / COMMERCIAL VEHICLE ACCIDENT RESULT DAVIS RECUNT $6 MILLION LAW FIRM NEN: $3,509,864",,,,image,ecommerce,34999,653,34,470.28
enriched_ad_4530,campaign_007,"Kitele +5000 TVs, the best price",,,,,image,ecommerce,56178,671,46,659.91
enriched_ad_4531,campaign_022,"DOZER DAY May 20th & 21st, 2023. Seattle Dozer Day 2023 Presenting Sponsors",Dozer Day Weet Drive NUCA Pivetta Purchase Your Tickets Today! Book Now seattle.dozerday.org,Purchase Your Ticks Today!,,,image,entertainment,39328,932,147,352.04
enriched_ad_4532,campaign_046,The Geriatric Pilgrim Tales,"Geriatric Pilgrim Tales from the Journey by Richard Wile - One man's personal journeys offer universal truths in this effective, reflective account. Kirkus Reviews.",BUY THE BOOK,,,image,education,77593,1081,124,622.19
enriched_ad_4533,campaign_019,7 ways to make a difference,NATIONAL Salvation Army - Make A Difference. You Can 'Do the Most Good'. May 15th-21st The Salvation Army is here for you.,CLICK NOW TO FEED A FAMILY!,,,image,ecommerce,63148,924,65,795.73
enriched_ad_4534,campaign_025,UP TO 60% OFF,,,,,image,,59099,1219,69,773.93
enriched_ad_4535,campaign_022,AVIVA SENIOR LIVING,"umited Time Only Terms & Condition Apply Savings Up To $ 20,000",,,,image,ecommerce,21744,321,18,379.0
enriched_ad_4536,campaign_007,Greg O'Donnell - CEO & Founder,"DO'Donnell Financial Group offers loans, investments and insurance. How about getting a complimentary second opinion? Let's talk.",Let's Talk,,,image,finance,82874,1026,25,2447.34
enriched_ad_4537,campaign_010,International Jazz Festival Vancouver June 23-July 2,Coastal Tickets On Sale Now!,,,,image,entertainment,56815,871,149,463.71
enriched_ad_4538,campaign_023,IN NEED OF A NEW ROOF?,LET US HELP YOU EVERY STEP OF THE WAY! (100% SATISFACTION COMMITMENT TO EXCELLENCE SUPERIOR SERVICE WEATHER PRO ROOFING The Weather Pro Protection Company LEARN MORE,,,,image,ecommerce,64509,726,68,706.26
enriched_ad_4539,campaign_006,Aspen Auto Clinic - Full Synthetic Oil Changes,Get your full synthetic oil change at Aspen Auto Clinic T with our special offer of $49.95 or less! Visit us to see website for details and get an appointment.,GET APPOINTMENT,,,image,ecommerce,76751,967,60,1365.95
enriched_ad_4540,campaign_038,Discover Tim's Toys - Largest RV Inventory,"New Roads to Adventure! Check our inventory in New Mexico at 127 Utah St. NE, Albuquerque.",CHECK INVENTORY NOW!,,,image,ecommerce,74462,1148,115,965.84
enriched_ad_4541,campaign_038,Largest RV Inventory in New Mexico,"wann Than Nur DISCOVER NEW ROADS 127 Utah St. NE, Albuquerque 505-297-9728 CHECK INVENTORY Tim's Toys USED RV",,,,image,ecommerce,74912,1099,63,935.93
enriched_ad_4542,campaign_001,Custom Laser Cutting - Only The Beginning!,"Discover our range of services including cutting, routing, bending and much more. Explore the possibilities with SendCutsend.",Explore Services,,,image,ecommerce,33921,702,63,436.7
enriched_ad_4543,campaign_050,NOW THROUGH MEMORIAL DAY,"$1,000 OFF IN-STOCK BMW iX IX M60 4-M W KUNI BMW View Inventory",,,,image,ecommerce,65964,1207,73,768.4
enriched_ad_4544,campaign_006,NOW THROUGH MEMORIAL DAY,"$1,000 OFF ALL-ELECTRIC IN-STOCK BMW ix Plus, FREE home charger station!",,,,image,automotive,97246,1129,29,1281.45
enriched_ad_4545,campaign_006,Save Up to 20% Off,"*Exclusions apply.
Ethan Allen
Reno, California*",,,,image,ecommerce,43231,850,66,452.31
enriched_ad_4546,campaign_039,Save Up to $2000 on Ethan Allen Furniture,"*Exclusions apply
Ethan Allens furniture is available in Reno, CA at our showroom located at 9065 S. VIRGINIA ST.",,,,image,ecommerce,96151,1102,81,1115.8
enriched_ad_4547,campaign_023,Your Business May Qualify,for up to $26k per employee Innovation R Refunds,,,,image,ecommerce,69737,1014,74,935.22
enriched_ad_4548,campaign_044,"$610,490
3 Bds | 2.5 ba | 1,920 sqft - Model Home For Sale",,,,,image,real_estate,75800,920,23,1844.08
enriched_ad_4549,campaign_016,A Better Way to Bank,"www.campbellfetterbank.com
MEMBER
FDIC
G
Campbell & Fetter Bank
Established in 1863
tm",,,,image,finance,62254,466,15,1496.38
enriched_ad_4550,campaign_032,YOUR ADVENTURE STARTS HERE,DiscoverNewport.com Discover Newport Oregon,,,,image,travel,98895,1672,71,1534.8
enriched_ad_4551,campaign_018,Evaluate Last Mile Delivery,Explore the future of M-commerce with our comprehensive Market Guide.,Download Now,,,image,ecommerce,92202,1698,126,997.24
enriched_ad_4552,campaign_038,Start earning with Deseret First Credit Union,5.25% Limited Time - Get your 6-Month Certificate before it is gone! DESERET FIRST CREDIT UNION offers one of the best rates around.,Take advantage now!,,,image,finance,24351,204,5,696.97
enriched_ad_4553,campaign_048,"OUR WATER, OUR RESPONSIBILITY",Keep Keeping Nebraska's waterways pollutant-free.,,,,image,environmental conservation,30834,621,51,375.61
enriched_ad_4554,campaign_018,"OUR WATER, OUR RESPONSIBILITY",Keep Keeping Nebraska's waterways pollutant-free.,,,,image,environmental conservation,95342,1066,106,1057.04
enriched_ad_4555,campaign_029,Kansasland Get Your Ride - Summer Ready Stoo Off,Tire and Service at your convenience with our Kansas locations.,Click Here!,,,image,ecommerce,48981,795,82,867.46
enriched_ad_4556,campaign_008,GET YOUR RIDE SUMMER READY,our with Red Hot SALE FOR ALL YOUR TIRE & AUTO SERVICE NEEDS Kansasland Tire and Service INSTANT $100 OFF When you purchase any set of four tires • Any mechanical service over $500 See store for details!,CLICK HERE! Visit our convenient locations in Kansas,,,image,"ecommerce, automotive",71392,1364,69,971.35
enriched_ad_4557,campaign_007,Need Help?,"In need of legal assistance or advice on your case, contact Patterson Legal Group for expert guidance.",Get Help Now,,,image,legal services,33307,552,41,560.3
enriched_ad_4558,campaign_048,IN A WRECK?,NEED A CHECK? PATTERSON LEGAL GROUP. GET HELP NOW,,,,image,legal services,57729,1046,83,792.6
enriched_ad_4559,campaign_037,RODERT SUPER-MANN BLOUNT FIT LIFE,"Health & Wellness Expo. Enter for a chance to win Viaggio del Mare 20C. PONTOON Boat provided by Quality Outdoor Superstore in Shreveport, Louisiana.",,,,image,entertainment,91092,1995,349,586.4
enriched_ad_4560,campaign_002,VISIT ACHERT MANIN ALCUNT FIT FOR LIFE EXPO JUNE 3RD,Health & Wellness EXPOSITION ON June 3rd at KTAL. Enter for A Chance to Win A Viaggio del Mare 20C PONTOON BOAT.,,,,image,"entertainment, travel",66241,1295,83,1024.33
enriched_ad_4561,campaign_045,PEAK,DIGITAL SERVICES BRING YOUR BUSINESS TO ITS PEAK.,LEARN MORE,,,image,ecommerce,86921,1459,104,1439.77
enriched_ad_4562,campaign_034,"MODELS Saturday and Sunday, OPEN! 11am-1pm",,,,,image,real_estate,51113,451,5,1246.31
enriched_ad_4563,campaign_008,2023 Yellow Pine Music and Harmonica Festival,"Join the fun at YELLOW PINE in IDAHO from August 3rd to 5th. Experience live music, harmonica performances, and more.",JOIN THE FUN,,,image,entertainment,31321,563,103,233.6
enriched_ad_4564,campaign_014,Future Engineers,,Learn More,,,image,education,33841,758,91,259.37
enriched_ad_4565,campaign_019,"CAPITAL","FARM CREDIT capitalfarmcredit.com Together we're better. 877-944-5500",Learn More,facebook,,image,ecommerce,31747,645,63,426.76
enriched_ad_4566,campaign_023,Capital Farm Credit,Partner with Capital Farm Credit to achieve financial success. Discover the benefits of our partnership and how we can help you grow.,Learn More About Our Partnership,facebook,,image,ecommerce,20636,305,18,311.43
enriched_ad_4567,campaign_050,The Future You Start Here,"Community College in Hutchinson, Kansas. A place where you can begin your journey towards success.",,,,image,education,82064,1101,118,788.14
enriched_ad_4568,campaign_045,BAG DRIVE,"Over 20 Donation Boxes Across the Wichita Area. We Are Collecting New Suitcases, Backpacks, & Duffel Bags in a variety of sizes and colors.",Susan's Kids DONATE TODAY,,,image,ecommerce,88015,1407,83,1172.6
enriched_ad_4569,campaign_028,Advance Cooling,(903) 231-9468 PAYMENTS AS LOW AS $120 A MONTH PLUS A 10 YEAR LABOR WARRANTY Amana Advantage Specialist,,,,image,ecommerce,34727,507,25,612.21
enriched_ad_4570,campaign_030,Spring Brides Day Out,Inland NW Bridal WEDNI Learn More,,,,image,ecommerce,53749,921,75,587.17
enriched_ad_4571,campaign_022,Quick Shop,,,,,image,,47161,659,63,595.1
enriched_ad_4572,campaign_050,No Good Reason to Wait,We have new and pre-owned inventory and are New Hampshire's largest volume Audi Dealership.,Click Here,,,image,ecommerce,87989,1513,88,1169.92
enriched_ad_4573,campaign_026,COME SOAR WITH US,,,,,image,,43127,731,56,650.88
enriched_ad_4574,campaign_009,A Dressy Occasion,wedding bridesmaids formal temple. casual Find your perfect dress today!,,,,image,ecommerce,88008,1006,63,864.78
enriched_ad_4575,campaign_047,SWEET SALT MODEST FASHION,,BUY NOW,,,image,ecommerce,24591,428,28,261.57
enriched_ad_4576,campaign_048,Paint Your World with Faith,"Discover the joy of painting through our All Paint by Numbers Kits. Perfect for beginners and enthusiasts alike, these kits are designed to make your creative journey enjoyable.",Shop Now,facebook,,image,ecommerce,20120,332,27,298.34
enriched_ad_4577,campaign_015,Custom Laser Cutting - Only the Beginning!,"Discover cutting-edge services with custom laser cutting. Explore our full range of capabilities including cutting, routing, bending and much more.",Explore Services,,,image,ecommerce,92892,1037,60,1552.11
enriched_ad_4578,campaign_044,2023 GRAND DEPART TOUR DE FRANCE,"PAYS BASQUE - Grand Depart Tour de France, T-shirt available for the year 2023.",,,,image,ecommerce,41016,572,54,440.65
enriched_ad_4579,campaign_030,2023 GRAND DEPART TOUR DE FRANCE,Tour de France PAYS BASQUE Grand Depart 2023,,,,image,entertainment,35818,774,88,235.97
enriched_ad_4580,campaign_038,Discover the Future of Electronics with Digi-Key,"Elevate your electronics projects by exploring our extensive range at Digi-Key. Whether you're looking for components, tools or specialized equipment to power up innovation.",Shop Now,facebook,,image,ecommerce,38166,468,33,533.31
enriched_ad_4581,campaign_018,REAL SIMPLEX *News,Make Every Day Better & SIMPLER!,Follow Now →→,,,image,entertainment,57737,1473,188,468.16
enriched_ad_4582,campaign_004,Expect Better Real Estate,Always dreaming of better homes. Each franchise in BHGRE.com is independently owned and operated.,Find A Home >,,,image,real_estate,65989,518,7,1458.32
enriched_ad_4583,campaign_040,Get to Permain Basin? Book Now! Affordable Flights,From Denver and Houston. Gotta Fly Hobbs X.,Book Now!,,,image,travel,81268,1495,70,965.56
enriched_ad_4584,campaign_017,FOR THE LOVE OF memorizing every song.,"for the love of progress™ Use your Citi® Card to get special access to purchase tickets to thousands of events, including presales, exclusive experiences and more. citientertainment.com citi ©2022 Citigroup Inc. All rights reserved.",,,,image,entertainment,89588,1862,308,775.82
enriched_ad_4585,campaign_002,Fest May 20 at Tennessee Riverpark,,,,,image,entertainment,91918,1921,373,682.6
enriched_ad_4586,campaign_039,YOUR FLORIDA LAW FIRM™,Injured? Contact us at 1-800-FL-LEGAL for legal assistance in Florida.,Contact Us Now!,,,image,ecommerce,36331,684,51,367.83
enriched_ad_4587,campaign_048,Valley Village & Embrace A Vibrant life...,NIPPENOSE VALLEY VILLAGE Cares For You... So You Can Focus On Enjoying Life! Schedule a Tour Today!,Call Virla at 570-745-2400,,,image,ecommerce,49546,734,69,826.06
enriched_ad_4588,campaign_045,DISCOVERY DREAM HOMES,Log & Timberframe. Start Living Your Dream With Discovery Dream Homes View Home Plans,,,,image,real_estate,41960,483,11,1151.91
enriched_ad_4589,campaign_024,Take a 3D Virtual Tour of Timberhaven,"Discover the beauty and charm of this home with our immersive virtual tour. Experience Timberhaven in all its glory from anywhere, anytime.",Visit Now!,,,image,real_estate,67239,913,11,1251.4
enriched_ad_4590,campaign_008,DISCOVERY DREAM HOMES,Log & Timberframe Start Living Your Dream With Discovery Dream Homes View Home Plans,,,,image,real_estate,20229,202,3,475.86
enriched_ad_4591,campaign_012,New Rush Sale,Discover the complete and thrilling tale behind 'The Amal' with our exclusive collection. Get inspired by its unique story.,Shop Now,,,image,ecommerce,24521,382,36,417.14
enriched_ad_4592,campaign_046,175 Years of Excellence,"Call to Schedule Your Appointment Today at CAVE HILL Cemetery Heritage Foundation, www.www.",CALL TO SCHEDULE YOUR APPOINTMENT TODAY,,,image,education,62070,1133,131,526.46
enriched_ad_4593,campaign_037,Highland Basement Waterproofing,Locally owned and operated. Lifetime warranty.,,,,image,home improvement/electrical/plumbing/painting/carpentry/furniture/sanitation/sewage/extermination/insect extermination/home services/gas appliances/power tools/building materials,47469,815,57,803.94
enriched_ad_4594,campaign_019,Moroso GM Is &lt; Billet Aluminum Valve Covers,,Learn/Shop Here,,,image,ecommerce,28747,401,27,471.89
enriched_ad_4595,campaign_015,Join us for an evening with Lidia Bastianich,"Northampton Community College Foundation Gala on Friday June 2, 2023 in Northhampton. Buy tickets at nccgala.org.",Buy tickets at nccgala.org,,,image,education,26642,410,49,251.85
enriched_ad_4596,campaign_022,An Evening with Lidia Bastianich,"June 2, 2023. nccgala.org
FOOD & WINE GALA",,,,image,food and wine,58736,687,58,677.96
enriched_ad_4597,campaign_024,The Highlands,ANG REMS A GRACE MGMT Community Spring into a New Beginning at The Highlands Offering spring savings in The Maine Lodge! Learn More,,,,image,ecommerce,70760,970,92,1012.27
enriched_ad_4598,campaign_031,The Crossing in Europe,"Indian Haute (Fine Dining) Cuisine is now available at The Crossing, bringing the rich flavors of India to your dining table.",Visit Now!,facebook,,image,ecommerce,42271,838,50,745.97
enriched_ad_4599,campaign_026,HOME I,"CLICK T
ENTER!
OVEMENT
d$5,000 SweePSTAKES GIVEAWAY For a chance to win either a $5,000 National Home Improvement Giveaway OR a $750 Leaf Rejector Protection Gift Certificate. Exclusions Apply.
sponsored by SIDING AWDCOMSI.",,,,image,entertainment,31599,497,95,275.35
enriched_ad_4600,campaign_001,DIGITAL PAYMENTS ACCEPTED AT ALL LOCATIONS IN KERALA,"[PayTM, Axis Pay, etc) accepted at all our Locations Kerala Alappuzha, Kazhakootam, Kozhikode Garuda Vega WWW.GARUDAVEGA.COM",,,,image,ecommerce,43269,676,54,642.32
enriched_ad_4601,campaign_035,Where Families Find Each Other,,,,,image,ecommerce,44675,676,55,729.13
enriched_ad_4602,campaign_029,"Same Faculty, Same Degree",Get the convenience of studying at your own pace and location with World Campus. Request info to get started.,Request Info,,,image,education,55201,976,76,647.61
enriched_ad_4603,campaign_021,"Save, Plan and Invest",,Subscribe with Google,,,image,finance,65688,715,26,1418.62
enriched_ad_4604,campaign_024,Join the Liberty & Learning Society,Support Hillsdale College Join the Liberty & Learning Society today!,Learn More,,,image,education,73894,1369,172,557.92
enriched_ad_4605,campaign_047,GET FREE GOLD,,,,,image,ecommerce,99182,1378,135,971.36
enriched_ad_4606,campaign_027,GET FREE GOLD,"When you open an Gold IRA, Unitol Aves will give you free gold. Get Free Gold >>> AmeliC APm G",,,,image,ecommerce,75172,1046,55,1176.56
enriched_ad_4607,campaign_025,Your Trusted News for Maui,,Subscribe Today,,,image,news and media,70690,747,58,1161.77
enriched_ad_4608,campaign_040,Follow the Action at PGACup,"Join us as we track live updates, starting times and leaderboard positions for this year's prestigious PGA Championship. Don't miss out on any of it!",Visit Site,,,image,entertainment,49348,1018,139,289.01
enriched_ad_4609,campaign_026,All-in! Broadband starting at $25/mo with Price Lock,* See our website for details.,,,,image,ecommerce,73488,1169,67,1189.97
enriched_ad_4610,campaign_007,Stand Up Fest Series,"The series continues with SpringSt, featuring top comedians and stand-up artists. Tickets are available for purchase.",Buy Now,facebook,,image,entertainment,55503,1089,138,332.63
enriched_ad_4611,campaign_048,FIESTA Ready-To-Go,Original Baru! FESITA READY-TO-GO HIGH SESINAL SOSIS SIAP SANTAP JUICY BANGET GAK PAKE RIBET (35) HALAL,,,,image,food,92183,1475,185,1358.03
enriched_ad_4612,campaign_023,IBTimes IBT Fast Start,Let the best of International News come to you.,SIGN UP NOW,,,image,ecommerce,66420,858,42,1160.98
enriched_ad_4613,campaign_009,Your Trusted News for Fort Dodge,,Subscribe Today,,,image,news and media,31398,653,42,311.27
enriched_ad_4614,campaign_012,Hit The Peak DISCOVER More,Since 1987 NEMACOLI has been at the forefront of innovation in home appliances. Discover more about our products and how they can transform your daily life.,Discover More,,,image,ecommerce,79712,1418,97,1371.92
enriched_ad_4615,campaign_006,A The Art Of Custom Framing,"CUSTOM FRAMING FINE ART | PRINTING DESIGN MEMORABILIA FRAMINGART.NET 3863 ROCHESTER RD. TROY, MI 48083 248-435-3726",,,,image,ecommerce,76852,1355,65,862.53
enriched_ad_4616,campaign_024,MOVEMENT,"SKRILLEX. UNDERWORLD
BASEMENT JAXX (DJ SET)
THREE 6 MAFIA - CARIBOU
MOODYMANN - KASH DOLL
BONOBO (DJ SET). DJ MINX
CYBOTRON TSHA + MANY MORE!
mAY 27-29 HART PLAZA DETROIT",,,,image,entertainment,51712,1426,251,260.55
enriched_ad_4617,campaign_038,Weather on the Go,"Download the MetService NZ Weather App to stay updated with real-time weather conditions. Get your favorite forecasts, alerts and more right at your fingertips.",Get the app STAY HEALTHY,,,image,ecommerce,62268,999,97,1067.37
enriched_ad_4618,campaign_031,Ultimate Omega-3,#1 Fish Oil & Algae Oil Brand in the U.S. Get the Ultimate Omega-3,Shop Now,,,image,ecommerce,21490,390,33,383.63
enriched_ad_4619,campaign_014,Mindfulness Programs at Brown,Explore short 8-week programs designed to cultivate your mindfulness skills and competencies. Learn more!,,,,image,education,59489,777,103,574.67
enriched_ad_4620,campaign_046,MHEINZ C. PRECHTER BIPOLAR RESEARCH PROGRAM,"This month, our Mindful Practice Podcasts are brought to you in part by the Heinz C. Prechter Bipolar Research Program at the University of Michigan.",LEARN MORE,,,image,education,36266,560,72,272.13
enriched_ad_4621,campaign_005,DISCOVER GREAT SPECIALS ON YOUR NEW APARTMENT HOME BY VISITING OUR WEBSITE,POINT-PALISADES WW www Discover great specials on your new apartment home by visiting our website,,,,image,ecommerce,60681,1081,56,904.12
enriched_ad_4622,campaign_038,Funisgood IT'S WHAT WE DO,Tickets on SALE Now! SaintsBaseball.com T PAUL Sairita 651.644.6659,,,,image,entertainment,99782,1843,295,741.06
enriched_ad_4623,campaign_032,TICKETS NOW,"HØSTFEST ON SALE! NORSK TOWN & COUNTRY CREDIT UNION JOIN US SEPTEMBER 27 - 30 IN MINOT, ND PRESENTED BY MILLION DOLLAR QUARTET DANIEL O'DONNELL. THE OAK RIDGE BOYS TERRY FATOR. DAUGHTRY BROTHERS OSBORNE BUY TICKETS",,,,image,entertainment,43509,903,151,351.48
enriched_ad_4624,campaign_039,Join Us This Season! Fox Hills GH Course Watford,Book Your Time Online!,Click Here For More Info!,,,image,ecommerce,79491,1190,73,988.79
enriched_ad_4625,campaign_005,Positive Stories About Our State's Most Beautiful And Delicious,"A weekly newsletter of POSITIVE STORIES about Michigan, m LIVE SIGN UP",Sign Up,,,image,entertainment,86812,1567,266,556.32
enriched_ad_4626,campaign_031,I Tried MIBest,Stories we to share fy ✔ MLive MIBest # I Tried MIBest This Is MIBest.com m MLive.com/Michigans Best,,,,image,entertainment,39811,1112,171,346.9
enriched_ad_4627,campaign_003,Mobile Home Park Fund,,Learn More,,,image,real_estate,97582,1420,17,2896.87
enriched_ad_4628,campaign_014,Put Some Love In Your Community!,"Check out our CREDIT UNION, Federally Insured By The NCUA. Learn more about how we can help you.",,,,image,finance,26103,281,11,702.36
enriched_ad_4629,campaign_018,Cost Less For Food Company,Groceries at EVERY DAY LOW PRICES Including Meat & Produce SAVE EVEN MORE With This Week's Specials! Click Here to View Our Ad 8 Locations to Serve You,Click Here to View Our Ad,,,image,food,57561,1116,108,617.88
enriched_ad_4630,campaign_049,Skyline Elda May Event,Join us for the Skyline Elda event happening from May 18 to May 22. Experience an exhilarating adventure in our FREE TO PLAY game on STEAM.,PLAY NOW,steam,,video,entertainment,36553,1058,134,212.34
enriched_ad_4631,campaign_019,Get Business Finance,,,,,image,finance,67807,871,30,1572.47
enriched_ad_4632,campaign_038,"Montana Folk Festival July 14-16, 2023",,,,,image,entertainment,94587,1778,305,602.96
enriched_ad_4633,campaign_049,"MONTAÑA FOLK FESTIVAL July 14-16, 2023",,,,,image,entertainment,94187,2077,372,713.74
enriched_ad_4634,campaign_010,Shop Now!,,SHOP NOW,,,image,ecommerce,66437,1385,72,1057.86
enriched_ad_4635,campaign_001,Backyard Beekeeping,"Your best source for beekeeping information. Honey, pollination, education, and more!",,,,image,education,93674,1557,130,913.98
enriched_ad_4636,campaign_036,Since 1978,,,,,image,,97467,1622,86,1402.98
enriched_ad_4637,campaign_045,Storage Products,Shelter from any storm.,Shop Now,,,image,ecommerce,77216,1338,115,1211.83
enriched_ad_4638,campaign_005,INDIE SHORTS AWARDS,"CANNES
Top 15
Most Popular
FILM FESTIVAL",Click to Submit on FilmFreeway,,,image,entertainment,25272,544,101,222.73
enriched_ad_4639,campaign_026,Discover the World's Best Film Festivals,Explore top-tier events and experiences in cinema with our curated list of premier global film festivals.,Shop Now,facebook,,image,entertainment,42508,730,106,314.68
enriched_ad_4640,campaign_016,Claim unlicensed use of your SongTradr catalog,,,,,image,ecommerce,76193,1436,99,915.91
enriched_ad_4641,campaign_005,Revelator,,Join us,,,image,,86255,918,91,1309.84
enriched_ad_4642,campaign_007,V VIBERATE,Music Data Analytics $9.90 / month TRY IT FREE,,,,image,ecommerce,41440,589,47,475.02
enriched_ad_4643,campaign_005,POINT BLANK,Online Music Production Degrees Fully Funded Courses Click for courses,,,,image,education,48793,1207,111,351.09
enriched_ad_4644,campaign_016,Realizing Our Potential as Psych NPs When Treating the Adult Schizophrenia Community,"PRESENTED BY:
Jonathan Llamas
DNP, PMHNP-BC
Listen now
Janssen Neuroscience
www.feben-febrven",,,,image,healthcare,66744,1212,91,1792.24
enriched_ad_4645,campaign_027,Lake Arbonne K&M Sportman's One-Stop Shop!,"Coffee, Crafts, and Camouflage at Lake Arbonne in Farmerville, Louisiana.",,,,image,ecommerce,37309,644,35,406.06
enriched_ad_4646,campaign_022,"Coffee, Cirks & Camo","FARMERVILLE, LA
LAKE D'ARBOUINE SPORTSMAN'S ONE-STOP SHOP!
K&M
Cirks &
1012 S MAIN ST.
MAIN ST.",,,,image,ecommerce,36396,648,53,540.82
enriched_ad_4647,campaign_043,"Walk With Ease, No Tired Or Pain",,Shop Now ,,,image,ecommerce,39798,447,26,475.59
enriched_ad_4648,campaign_013,Body Shop,"Lokeys
2800 Climer Cir,
Amarillo, TX 79124
806-352-8399
Family Owned.
Quality Work.
great service.",,,,image,ecommerce,60193,713,36,782.19
enriched_ad_4649,campaign_026,Local News,The Truth Please subscribe to our newsletter for the latest updates and unbiased news.,Subscribe Now,facebook,,image,news,91454,1589,79,977.08
enriched_ad_4650,campaign_025,Family Owned Body Shop,Quality Work and Great Service at Lokeys in Amarillo.,,,,image,ecommerce,24861,513,49,391.45
enriched_ad_4651,campaign_041,KEYP Body Shop - Family Owned,Quality work and great service at our family-owned BODY SHOP in Amarillo. Contact us for more details.,,,,image,ecommerce,93469,1289,133,1109.53
enriched_ad_4652,campaign_021,2022 SILVERADO 1500 FOR WELL-QUALIFIED BUYERS,TRUCK SEASON 0% APR Must finance with GM Financial. Some customers may not qualify. Length of contract limited. Not available with lease and some other offers.,Learn More,,,image,ecommerce,91458,1540,137,1042.93
enriched_ad_4653,campaign_048,iD - Find Your Course,"Discover the perfect course for your child with iD Tech. Whether they're interested in coding, game development, robotics or creative pursuits like art and music, we've got them covered.",Shop Now,facebook,,image,education,85498,1266,158,923.37
enriched_ad_4654,campaign_039,Predator Miss Nothing,,,,,image,entertainment,62765,1377,192,383.66
enriched_ad_4655,campaign_031,Christopher Ruffo Winning Battles Against Wokeness,,Subscribe,,,image,entertainment,42194,1040,174,342.2
enriched_ad_4656,campaign_046,Never Draft a Demand,Learn More Even Up,,,,image,,49622,654,45,637.88
enriched_ad_4657,campaign_030,Get a High-Quality Penn State Education,Experience top-tier learning while serving at Penn State. Join World Campus and elevate your academic journey.,Request Info,,,image,education,79101,1561,125,946.61
enriched_ad_4658,campaign_008,FIND YOUR DESIGN,"dh DON'S HOME FURNITURE BROWSE AMISH DESIGNS & MORE Todd Drive and the Beltline MADISON, WI www.donshomefurniture.com Madison BEST OF Gold Madison",,,,image,ecommerce,31079,434,27,482.34
enriched_ad_4659,campaign_014,DON'S HOME FURNITURE,"FIND YOUR DESIGN. Browse Amish Designs & More at Todd Drive and the Beltline, Madison WI.",,,,image,ecommerce,83774,1305,116,1231.87
enriched_ad_4660,campaign_028,NFM SUMMER FUN,Everything you need for NFM Summer Fun. Start Shopping.,Shop Now,,,image,ecommerce,60853,983,67,764.08
enriched_ad_4661,campaign_042,Master of Theological Studies - Franciscan Theology,"Franciscan School of Theology at the UNIVERSITY OF SAN DIEGO offers Master of Theological Studies with fully accredited start times, available for online learning. Duration is typically around 24 months and requires completion of approximately 36 credits to achieve a full (100%) degree.",,,,image,education,84434,2116,306,966.44
enriched_ad_4662,campaign_044,National Catholic Register,"If I want to take my time and really savor the stories, GET 6 FREE ISSUES.",,,,image,entertainment,21220,454,66,181.65
enriched_ad_4663,campaign_036,"Spiritually, What's Next?",Climb Higher... Go Deeper...,,,,image,entertainment,52301,1421,195,390.0
enriched_ad_4664,campaign_026,It's the Newspaper I Read Faithfully,POLITICS FEATURES BUSINESS EDUCATION NATIONAL CATHOLIC REGISTER GET 6 ISSUES FREE,,,,image,"ecommerce, saas, education, healthcare, finance, entertainment, travel, food, automotive, real_estate",32371,431,32,397.88
enriched_ad_4665,campaign_026,Get Connected. Get Help.,,,,,image,,42159,578,35,621.78
enriched_ad_4666,campaign_022,Association of Health Care,"Reed's Worm Care Center focuses on providing assisted living services in Nevada, ensuring that senior citizens have access to quality long-term healthcare.",Learn More,,,image,healthcare,85149,860,65,1511.94
